    8     3     5     3    0.066701559316686
    9     3     6     3    0.066701559316686
   10     3     7     3    0.066701559316686
    8     5     4     1    0.066114892573979
    9     6     4     1    0.066114892573979
   10     7     4     1    0.066114892573979
    8     4     5     1    0.014248379149725
    9     4     6     1    0.014248379149725
   10     4     7     1    0.014248379149725
    8     1     5     4    0.004863792284558
    9     1     6     4    0.004863792284558
   10     1     7     4    0.004863792284558
    8     5     4     2    0.080973070228184
    9     6     4     2    0.080973070228184
   10     7     4     2    0.080973070228184
    8     4     5     2    0.017428851291768
    9     4     6     2    0.017428851291768
   10     4     7     2    0.017428851291768
    8     2     5     4    0.004651091273127
    9     2     6     4    0.004651091273127
   10     2     7     4    0.004651091273127
    8     5     4     3    0.281490985405886
    9     6     4     3    0.281490985405886
   10     7     4     3    0.281490985405886
    8     4     5     3    0.087066557228135
    9     4     6     3    0.087066557228135
   10     4     7     3    0.087066557228135
    8     3     5     4    0.055726089932724
    9     3     6     4    0.055726089932724
   10     3     7     4    0.055726089932724
    8     5     4     4    0.310463796525160
    9     6     4     4    0.310463796525160
   10     7     4     4    0.310463796525160
    8     4     5     4    0.083342453847067
    9     4     6     4    0.083342453847067
   10     4     7     4    0.083342453847067
    8     5     5     5    0.396054251643773
    8     5     6     6    0.357411574258516
    8     5     7     7    0.357411574258516
    8     6     6     5    0.019321338692629
    8     7     7     5    0.019321338692629
    9     5     6     5    0.019321338692629
    9     6     5     5    0.357411574258516
    9     6     6     6    0.396054251643773
    9     6     7     7    0.357411574258516
    9     7     7     6    0.019321338692629
   10     5     7     5    0.019321338692629
   10     6     7     6    0.019321338692629
   10     7     5     5    0.357411574258516
   10     7     6     6    0.357411574258516
   10     7     7     7    0.396054251643773
    8     8     1     1    0.491743214159241
    9     9     1     1    0.491743214159241
   10    10     1     1    0.491743214159241
    8     1     8     1    0.000278989664180
    9     1     9     1    0.000278989664180
   10     1    10     1    0.000278989664180
    8     8     2     1    0.412097886909299
    9     9     2     1    0.412097886909299
   10    10     2     1    0.412097886909299
    8     2     8     1    0.000331507291647
    9     2     9     1    0.000331507291647
   10     2    10     1    0.000331507291647
    8     8     2     2    0.491702220001461
    9     9     2     2    0.491702220001461
   10    10     2     2    0.491702220001461
    8     2     8     2    0.000457438790737
    9     2     9     2    0.000457438790737
   10     2    10     2    0.000457438790737
    8     8     3     1    0.166610828802057
    9     9     3     1    0.166610828802057
   10    10     3     1    0.166610828802057
    8     3     8     1    0.001874691540597
    9     3     9     1    0.001874691540597
   10     3    10     1    0.001874691540597
    8     8     3     2    0.212421853830153
    9     9     3     2    0.212421853830153
   10    10     3     2    0.212421853830153
    8     3     8     2    0.001626271668368
    9     3     9     2    0.001626271668368
   10     3    10     2    0.001626271668368
    8     8     3     3    0.485024355171211
    9     9     3     3    0.485024355171211
   10    10     3     3    0.485024355171211
    8     3     8     3    0.024826280856434
    9     3     9     3    0.024826280856434
   10     3    10     3    0.024826280856434
    8     8     4     1    0.078966864153600
    9     9     4     1    0.078966864153600
   10    10     4     1    0.078966864153600
    8     4     8     1    0.002170549769427
    9     4     9     1    0.002170549769427
   10     4    10     1    0.002170549769427
    8     8     4     2    0.095533249993492
    9     9     4     2    0.095533249993492
   10    10     4     2    0.095533249993492
    8     4     8     2    0.001686577152480
    9     4     9     2    0.001686577152480
   10     4    10     2    0.001686577152480
    8     8     4     3    0.371291104830101
    9     9     4     3    0.371291104830101
   10    10     4     3    0.371291104830101
    8     4     8     3    0.038723371821663
    9     4     9     3    0.038723371821663
   10     4    10     3    0.038723371821663
    8     8     4     4    0.451362229402735
    9     9     4     4    0.451362229402735
   10    10     4     4    0.451362229402735
    8     4     8     4    0.078082612877222
    9     4     9     4    0.078082612877222
   10     4    10     4    0.078082612877222
    8     8     5     5    0.502213146661358
    8     8     6     6    0.469560905839184
    8     8     7     7    0.469560905839184
    9     8     6     5    0.016326120411087
    9     9     5     5    0.469560905839184
    9     9     6     6    0.502213146661358
    9     9     7     7    0.469560905839184
   10     8     7     5    0.016326120411087
   10     9     7     6    0.016326120411087
   10    10     5     5    0.469560905839184
   10    10     6     6    0.469560905839184
   10    10     7     7    0.502213146661358
    8     5     8     5    0.173468017342280
    8     6     8     6    0.009833993850864
    8     7     8     7    0.009833993850864
    9     5     8     6    0.009833993850864
    9     5     9     5    0.009833993850864
    9     6     8     5    0.153800029640551
    9     6     9     6    0.173468017342280
    9     7     9     7    0.009833993850864
   10     5     8     7    0.009833993850864
   10     5    10     5    0.009833993850864
   10     6     9     7    0.009833993850864
   10     6    10     6    0.009833993850864
   10     7     8     5    0.153800029640551
   10     7     9     6    0.153800029640551
   10     7    10     7    0.173468017342280
    8     8     8     5    0.247857743151512
    9     6     8     8    0.223216531903670
   10     7     8     8    0.223216531903670
    9     8     8     6    0.012320605623921
    9     8     9     5    0.012320605623921
    9     9     8     5    0.223216531903670
    9     9     9     6    0.247857743151512
   10     7     9     9    0.223216531903670
   10     8     8     7    0.012320605623921
   10     8    10     5    0.012320605623921
   10     9     9     7    0.012320605623921
   10     9    10     6    0.012320605623921
   10    10     8     5    0.223216531903670
   10    10     9     6    0.223216531903670
   10    10    10     7    0.247857743151512
    8     8     8     8    0.425992693271480
    9     8     9     8    0.026081185302336
    9     9     8     8    0.373830322666809
    9     9     9     9    0.425992693271480
   10     8    10     8    0.026081185302336
   10     9    10     9    0.026081185302336
   10    10     8     8    0.373830322666809
   10    10     9     9    0.373830322666809
   10    10    10    10    0.425992693271480
   11     1     1     1    0.078937789708858
   14     1     1     1    0.078937789708858
   16     1     1     1    0.078937789708858
   11     2     1     1    0.091257375467586
   14     2     1     1    0.091257375467586
   16     2     1     1    0.091257375467586
   11     1     2     1    0.065093859435598
   14     1     2     1    0.065093859435598
   16     1     2     1    0.065093859435598
   11     2     2     1    0.075346940080811
   14     2     2     1    0.075346940080811
   16     2     2     1    0.075346940080811
   11     1     2     2    0.076094373612097
   14     1     2     2    0.076094373612097
   16     1     2     2    0.076094373612097
   11     2     2     2    0.088061330283596
   14     2     2     2    0.088061330283596
   16     2     2     2    0.088061330283596
   11     3     1     1    0.550092803268625
   14     3     1     1    0.550092803268625
   16     3     1     1    0.550092803268625
   11     1     3     1    0.024005433767491
   14     1     3     1    0.024005433767491
   16     1     3     1    0.024005433767491
   11     3     2     1    0.460766461154014
   14     3     2     1    0.460766461154014
   16     3     2     1    0.460766461154014
   11     2     3     1    0.026753652362068
   14     2     3     1    0.026753652362068
   16     2     3     1    0.026753652362068
   11     1     3     2    0.031360410040557
   14     1     3     2    0.031360410040557
   16     1     3     2    0.031360410040557
   11     3     2     2    0.549277000609204
   14     3     2     2    0.549277000609204
   16     3     2     2    0.549277000609204
   11     2     3     2    0.035587970561995
   14     2     3     2    0.035587970561995
   16     2     3     2    0.035587970561995
   11     3     3     1    0.183301802751539
   14     3     3     1    0.183301802751539
   16     3     3     1    0.183301802751539
   11     1     3     3    0.052632953457818
   14     1     3     3    0.052632953457818
   16     1     3     3    0.052632953457818
   11     3     3     2    0.236064827830995
   14     3     3     2    0.236064827830995
   16     3     3     2    0.236064827830995
   11     2     3     3    0.051849710545080
   14     2     3     3    0.051849710545080
   16     2     3     3    0.051849710545080
   11     3     3     3    0.490391766692972
   14     3     3     3    0.490391766692972
   16     3     3     3    0.490391766692972
   11     4     1     1    0.559225464629877
   14     4     1     1    0.559225464629877
   16     4     1     1    0.559225464629877
   11     1     4     1    0.011076111026660
   14     1     4     1    0.011076111026660
   16     1     4     1    0.011076111026660
   11     4     2     1    0.468568976448494
   14     4     2     1    0.468568976448494
   16     4     2     1    0.468568976448494
   11     2     4     1    0.012201942227761
   14     2     4     1    0.012201942227761
   16     2     4     1    0.012201942227761
   11     1     4     2    0.014012639607848
   14     1     4     2    0.014012639607848
   16     1     4     2    0.014012639607848
   11     4     2     2    0.558891862335785
   14     4     2     2    0.558891862335785
   16     4     2     2    0.558891862335785
   11     2     4     2    0.015848678268343
   14     2     4     2    0.015848678268343
   16     2     4     2    0.015848678268343
   11     4     3     1    0.188105505385075
   14     4     3     1    0.188105505385075
   16     4     3     1    0.188105505385075
   11     3     4     1    0.086282955362420
   14     3     4     1    0.086282955362420
   16     3     4     1    0.086282955362420
   11     1     4     3    0.035662641827663
   14     1     4     3    0.035662641827663
   16     1     4     3    0.035662641827663
   11     4     3     2    0.240941105698320
   14     4     3     2    0.240941105698320
   16     4     3     2    0.240941105698320
   11     3     4     2    0.106066816879197
   14     3     4     2    0.106066816879197
   16     3     4     2    0.106066816879197
   11     2     4     3    0.033958154447413
   14     2     4     3    0.033958154447413
   16     2     4     3    0.033958154447413
   11     4     3     3    0.525038887264731
   14     4     3     3    0.525038887264731
   16     4     3     3    0.525038887264731
   11     3     4     3    0.353526490634744
   14     3     4     3    0.353526490634744
   16     3     4     3    0.353526490634744
   11     4     4     1    0.088868440913111
   14     4     4     1    0.088868440913111
   16     4     4     1    0.088868440913111
   11     1     4     4    0.034305980660354
   14     1     4     4    0.034305980660354
   16     1     4     4    0.034305980660354
   11     4     4     2    0.108317089436227
   14     4     4     2    0.108317089436227
   16     4     4     2    0.108317089436227
   11     2     4     4    0.031266274611901
   14     2     4     4    0.031266274611901
   16     2     4     4    0.031266274611901
   11     4     4     3    0.388287362856166
   14     4     4     3    0.388287362856166
   16     4     4     3    0.388287362856166
   11     3     4     4    0.373227461853053
   14     3     4     4    0.373227461853053
   16     3     4     4    0.373227461853053
   11     4     4     4    0.431114547146604
   14     4     4     4    0.431114547146604
   16     4     4     4    0.431114547146604
   11     5     5     1    0.038056809298425
   12     6     5     1    0.012685603099475
   13     7     5     1    0.012685603099475
   14     5     5     1    0.012685603099475
   16     5     5     1    0.012685603099475
   11     6     6     1    0.012685603099475
   12     5     6     1    0.012685603099475
   14     6     6     1    0.038056809298425
   15     7     6     1    0.012685603099475
   16     6     6     1    0.012685603099475
   11     7     7     1    0.012685603099475
   13     5     7     1    0.012685603099475
   14     7     7     1    0.012685603099475
   15     6     7     1    0.012685603099475
   16     7     7     1    0.038056809298425
   11     1     5     5    0.052289486048239
   11     1     6     6    0.046873353795129
   11     1     7     7    0.046873353795129
   12     1     6     5    0.002708066126555
   13     1     7     5    0.002708066126555
   14     1     5     5    0.046873353795129
   14     1     6     6    0.052289486048239
   14     1     7     7    0.046873353795129
   15     1     7     6    0.002708066126555
   16     1     5     5    0.046873353795129
   16     1     6     6    0.046873353795129
   16     1     7     7    0.052289486048239
   11     5     5     2    0.048404109585124
   12     6     5     2    0.016134703195041
   13     7     5     2    0.016134703195041
   14     5     5     2    0.016134703195041
   16     5     5     2    0.016134703195041
   11     6     6     2    0.016134703195041
   12     5     6     2    0.016134703195041
   14     6     6     2    0.048404109585124
   15     7     6     2    0.016134703195041
   16     6     6     2    0.016134703195041
   11     7     7     2    0.016134703195041
   13     5     7     2    0.016134703195041
   14     7     7     2    0.016134703195041
   15     6     7     2    0.016134703195041
   16     7     7     2    0.048404109585124
   11     2     5     5    0.050174967893432
   11     2     6     6    0.045643587348585
   11     2     7     7    0.045643587348585
   12     2     6     5    0.002265690272423
   13     2     7     5    0.002265690272423
   14     2     5     5    0.045643587348585
   14     2     6     6    0.050174967893432
   14     2     7     7    0.045643587348585
   15     2     7     6    0.002265690272423
   16     2     5     5    0.045643587348585
   16     2     6     6    0.045643587348585
   16     2     7     7    0.050174967893432
   11     5     5     3    0.197732289272624
   12     6     5     3    0.065910763090875
   13     7     5     3    0.065910763090875
   14     5     5     3    0.065910763090875
   16     5     5     3    0.065910763090875
   11     6     6     3    0.065910763090875
   12     5     6     3    0.065910763090875
   14     6     6     3    0.197732289272624
   15     7     6     3    0.065910763090875
   16     6     6     3    0.065910763090875
   11     7     7     3    0.065910763090875
   13     5     7     3    0.065910763090875
   14     7     7     3    0.065910763090875
   15     6     7     3    0.065910763090875
   16     7     7     3    0.197732289272624
   11     3     5     5    0.505301741674861
   11     3     6     6    0.450370786715118
   11     3     7     7    0.450370786715118
   12     3     6     5    0.027465477479872
   13     3     7     5    0.027465477479872
   14     3     5     5    0.450370786715118
   14     3     6     6    0.505301741674861
   14     3     7     7    0.450370786715118
   15     3     7     6    0.027465477479872
   16     3     5     5    0.450370786715118
   16     3     6     6    0.450370786715118
   16     3     7     7    0.505301741674861
   11     5     5     4    0.165550801142824
   12     6     5     4    0.055183600380941
   13     7     5     4    0.055183600380941
   14     5     5     4    0.055183600380941
   16     5     5     4    0.055183600380941
   11     6     6     4    0.055183600380941
   12     5     6     4    0.055183600380941
   14     6     6     4    0.165550801142824
   15     7     6     4    0.055183600380941
   16     6     6     4    0.055183600380941
   11     7     7     4    0.055183600380941
   13     5     7     4    0.055183600380941
   14     7     7     4    0.055183600380941
   15     6     7     4    0.055183600380941
   16     7     7     4    0.165550801142824
   11     4     5     5    0.545030109373544
   11     4     6     6    0.491152725659345
   11     4     7     7    0.491152725659345
   12     4     6     5    0.026938691857099
   13     4     7     5    0.026938691857099
   14     4     5     5    0.491152725659345
   14     4     6     6    0.545030109373544
   14     4     7     7    0.491152725659345
   15     4     7     6    0.026938691857099
   16     4     5     5    0.491152725659345
   16     4     6     6    0.491152725659345
   16     4     7     7    0.545030109373544
   11     8     5     1    0.017969750224861
   12     9     5     1    0.005989916741620
   13    10     5     1    0.005989916741620
   14     8     5     1    0.005989916741620
   16     8     5     1    0.005989916741620
   11     9     6     1    0.005989916741620
   12     8     6     1    0.005989916741620
   14     9     6     1    0.017969750224861
   15    10     6     1    0.005989916741620
   16     9     6     1    0.005989916741620
   11    10     7     1    0.005989916741620
   13     8     7     1    0.005989916741620
   14    10     7     1    0.005989916741620
   15     9     7     1    0.005989916741620
   16    10     7     1    0.017969750224861
   11     5     8     1    0.005489727194766
   12     6     8     1    0.001829909064922
   13     7     8     1    0.001829909064922
   14     5     8     1    0.001829909064922
   16     5     8     1    0.001829909064922
   11     6     9     1    0.001829909064922
   12     5     9     1    0.001829909064922
   14     6     9     1    0.005489727194766
   15     7     9     1    0.001829909064922
   16     6     9     1    0.001829909064922
   11     7    10     1    0.001829909064922
   13     5    10     1    0.001829909064922
   14     7    10     1    0.001829909064922
   15     6    10     1    0.001829909064922
   16     7    10     1    0.005489727194766
   11     1     8     5    0.018578352875976
   11     1     9     6    0.017059453450012
   11     1    10     7    0.017059453450012
   12     1     8     6    0.000759449712982
   12     1     9     5    0.000759449712982
   13     1     8     7    0.000759449712982
   13     1    10     5    0.000759449712982
   14     1     8     5    0.017059453450012
   14     1     9     6    0.018578352875976
   14     1    10     7    0.017059453450012
   15     1     9     7    0.000759449712982
   15     1    10     6    0.000759449712982
   16     1     8     5    0.017059453450012
   16     1     9     6    0.017059453450012
   16     1    10     7    0.018578352875976
   11     8     5     2    0.021514804105160
   12     9     5     2    0.007171601368387
   13    10     5     2    0.007171601368387
   14     8     5     2    0.007171601368387
   16     8     5     2    0.007171601368387
   11     9     6     2    0.007171601368387
   12     8     6     2    0.007171601368387
   14     9     6     2    0.021514804105160
   15    10     6     2    0.007171601368387
   16     9     6     2    0.007171601368387
   11    10     7     2    0.007171601368387
   13     8     7     2    0.007171601368387
   14    10     7     2    0.007171601368387
   15     9     7     2    0.007171601368387
   16    10     7     2    0.021514804105160
   11     5     8     2    0.004640194750806
   12     6     8     2    0.001546731583602
   13     7     8     2    0.001546731583602
   14     5     8     2    0.001546731583602
   16     5     8     2    0.001546731583602
   11     6     9     2    0.001546731583602
   12     5     9     2    0.001546731583602
   14     6     9     2    0.004640194750806
   15     7     9     2    0.001546731583602
   16     6     9     2    0.001546731583602
   11     7    10     2    0.001546731583602
   13     5    10     2    0.001546731583602
   14     7    10     2    0.001546731583602
   15     6    10     2    0.001546731583602
   16     7    10     2    0.004640194750806
   11     2     8     5    0.016457239348610
   11     2     9     6    0.015543131139433
   11     2    10     7    0.015543131139433
   12     2     8     6    0.000457054104589
   12     2     9     5    0.000457054104589
   13     2     8     7    0.000457054104589
   13     2    10     5    0.000457054104589
   14     2     8     5    0.015543131139433
   14     2     9     6    0.016457239348610
   14     2    10     7    0.015543131139433
   15     2     9     7    0.000457054104589
   15     2    10     6    0.000457054104589
   16     2     8     5    0.015543131139433
   16     2     9     6    0.015543131139433
   16     2    10     7    0.016457239348610
   11     8     5     3    0.114147645959474
   12     9     5     3    0.038049215319825
   13    10     5     3    0.038049215319825
   14     8     5     3    0.038049215319825
   16     8     5     3    0.038049215319825
   11     9     6     3    0.038049215319825
   12     8     6     3    0.038049215319825
   14     9     6     3    0.114147645959474
   15    10     6     3    0.038049215319825
   16     9     6     3    0.038049215319825
   11    10     7     3    0.038049215319825
   13     8     7     3    0.038049215319825
   14    10     7     3    0.038049215319825
   15     9     7     3    0.038049215319825
   16    10     7     3    0.114147645959474
   11     5     8     3    0.073981916695514
   12     6     8     3    0.024660638898505
   13     7     8     3    0.024660638898505
   14     5     8     3    0.024660638898505
   16     5     8     3    0.024660638898505
   11     6     9     3    0.024660638898505
   12     5     9     3    0.024660638898505
   14     6     9     3    0.073981916695514
   15     7     9     3    0.024660638898505
   16     6     9     3    0.024660638898505
   11     7    10     3    0.024660638898505
   13     5    10     3    0.024660638898505
   14     7    10     3    0.024660638898505
   15     6    10     3    0.024660638898505
   16     7    10     3    0.073981916695514
   11     3     8     5    0.208877685772643
   11     3     9     6    0.185226470610587
   11     3    10     7    0.185226470610587
   12     3     8     6    0.011825607581028
   12     3     9     5    0.011825607581028
   13     3     8     7    0.011825607581028
   13     3    10     5    0.011825607581028
   14     3     8     5    0.185226470610587
   14     3     9     6    0.208877685772643
   14     3    10     7    0.185226470610587
   15     3     9     7    0.011825607581028
   15     3    10     6    0.011825607581028
   16     3     8     5    0.185226470610587
   16     3     9     6    0.185226470610587
   16     3    10     7    0.208877685772643
   11     8     5     4    0.108151341371705
   12     9     5     4    0.036050447123902
   13    10     5     4    0.036050447123902
   14     8     5     4    0.036050447123902
   16     8     5     4    0.036050447123902
   11     9     6     4    0.036050447123902
   12     8     6     4    0.036050447123902
   14     9     6     4    0.108151341371705
   15    10     6     4    0.036050447123902
   16     9     6     4    0.036050447123902
   11    10     7     4    0.036050447123902
   13     8     7     4    0.036050447123902
   14    10     7     4    0.036050447123902
   15     9     7     4    0.036050447123902
   16    10     7     4    0.108151341371705
   11     5     8     4    0.114287211407909
   12     6     8     4    0.038095737135970
   13     7     8     4    0.038095737135970
   14     5     8     4    0.038095737135970
   16     5     8     4    0.038095737135970
   11     6     9     4    0.038095737135970
   12     5     9     4    0.038095737135970
   14     6     9     4    0.114287211407909
   15     7     9     4    0.038095737135970
   16     6     9     4    0.038095737135970
   11     7    10     4    0.038095737135970
   13     5    10     4    0.038095737135970
   14     7    10     4    0.038095737135970
   15     6    10     4    0.038095737135970
   16     7    10     4    0.114287211407909
   11     4     8     5    0.241955935024535
   11     4     9     6    0.213532798476651
   11     4    10     7    0.213532798476651
   12     4     8     6    0.014211568273942
   12     4     9     5    0.014211568273942
   13     4     8     7    0.014211568273942
   13     4    10     5    0.014211568273942
   14     4     8     5    0.213532798476651
   14     4     9     6    0.241955935024535
   14     4    10     7    0.213532798476651
   15     4     9     7    0.014211568273942
   15     4    10     6    0.014211568273942
   16     4     8     5    0.213532798476651
   16     4     9     6    0.213532798476651
   16     4    10     7    0.241955935024535
   11     8     8     1    0.002808899402583
   12     9     8     1    0.000936299800861
   13    10     8     1    0.000936299800861
   14     8     8     1    0.000936299800861
   16     8     8     1    0.000936299800861
   11     9     9     1    0.000936299800861
   12     8     9     1    0.000936299800861
   14     9     9     1    0.002808899402583
   15    10     9     1    0.000936299800861
   16     9     9     1    0.000936299800861
   11    10    10     1    0.000936299800861
   13     8    10     1    0.000936299800861
   14    10    10     1    0.000936299800861
   15     9    10     1    0.000936299800861
   16    10    10     1    0.002808899402583
   11     1     8     8    0.022246150021676
   11     1     9     9    0.021303212182460
   11     1    10    10    0.021303212182460
   12     1     9     8    0.000471468919608
   13     1    10     8    0.000471468919608
   14     1     8     8    0.021303212182460
   14     1     9     9    0.022246150021676
   14     1    10    10    0.021303212182460
   15     1    10     9    0.000471468919608
   16     1     8     8    0.021303212182460
   16     1     9     9    0.021303212182460
   16     1    10    10    0.022246150021676
   11     8     8     2    0.002104318039405
   12     9     8     2    0.000701439346468
   13    10     8     2    0.000701439346468
   14     8     8     2    0.000701439346468
   16     8     8     2    0.000701439346468
   11     9     9     2    0.000701439346468
   12     8     9     2    0.000701439346468
   14     9     9     2    0.002104318039405
   15    10     9     2    0.000701439346468
   16     9     9     2    0.000701439346468
   11    10    10     2    0.000701439346468
   13     8    10     2    0.000701439346468
   14    10    10     2    0.000701439346468
   15     9    10     2    0.000701439346468
   16    10    10     2    0.002104318039405
   11     2     8     8    0.019133090216794
   11     2     9     9    0.018711543492404
   11     2    10    10    0.018711543492404
   12     2     9     8    0.000210773362195
   13     2    10     8    0.000210773362195
   14     2     8     8    0.018711543492404
   14     2     9     9    0.019133090216794
   14     2    10    10    0.018711543492404
   15     2    10     9    0.000210773362195
   16     2     8     8    0.018711543492404
   16     2     9     9    0.018711543492404
   16     2    10    10    0.019133090216794
   11     8     8     3    0.050459813977533
   12     9     8     3    0.016819937992511
   13    10     8     3    0.016819937992511
   14     8     8     3    0.016819937992511
   16     8     8     3    0.016819937992511
   11     9     9     3    0.016819937992511
   12     8     9     3    0.016819937992511
   14     9     9     3    0.050459813977533
   15    10     9     3    0.016819937992511
   16     9     9     3    0.016819937992511
   11    10    10     3    0.016819937992511
   13     8    10     3    0.016819937992511
   14    10    10     3    0.016819937992511
   15     9    10     3    0.016819937992511
   16    10    10     3    0.050459813977533
   11     3     8     8    0.275718677762002
   11     3     9     9    0.253138663538623
   11     3    10    10    0.253138663538623
   12     3     9     8    0.011290007111690
   13     3    10     8    0.011290007111690
   14     3     8     8    0.253138663538623
   14     3     9     9    0.275718677762002
   14     3    10    10    0.253138663538623
   15     3    10     9    0.011290007111690
   16     3     8     8    0.253138663538623
   16     3     9     9    0.253138663538623
   16     3    10    10    0.275718677762002
   11     8     8     4    0.094796751612254
   12     9     8     4    0.031598917204085
   13    10     8     4    0.031598917204085
   14     8     8     4    0.031598917204085
   16     8     8     4    0.031598917204085
   11     9     9     4    0.031598917204085
